MSE_change_made;iteration;MSE;dMSE/dC;MSE_change;a_multiplier_used;a;C;log_iteration;log_MSE;log_dMSE/dC;log_MSE_change;log_a
True;20000;0.002484753960662303;-0.008876408847023733,0.029844091742097095,0.13213518237047212,0.23684548423956264,2.3187105698481973,4.781332290876686;0.08459283533419967;1;1e-05;-0.9046698718795524,0.09292779397728267,-0.41543480891188966,-0.1022407997256096,0.04024343040972974,0.9333547165029186;4.301029995663981;-2.6047166084665907;-2.0517627023934897,-1.5251416336393724,-0.8789815315526841,-0.6255348912338312,0.3652465417546149,0.6795489271468137;-1.0726664183627124;-5.0
True;20000;0.002484753960662303;-0.003945671091140195,-0.04980906156058023,-0.08083649187698143,0.03298601603726183,-2.166377845347436,7.458661176454285;0.06777330050681214;1;1e-05;-0.9046698324228415,0.09292829206789827,-0.4154340005469709,-0.10224112958576996,0.04026509418818321,0.933280129891154;4.301029995663981;-2.6047166084665907;-2.4038791201117964,-1.3026916406185691,-1.0923925421573255,-1.481670134212593,0.335734205677246,0.8726608789660528;-1.16894136404283;-5.0
True;20000;0.002484753960662303;0.04381303879915565,-0.18406893526397766,0.5353900207508737,-3.8575096681940106,6.6854729948193485,-82.79999934423273;0.1580143458953581;1;1e-05;-0.9046702705532295,0.0929301327572509,-0.4154393544471784,-0.10220255448908802,0.04019823945823502,0.9341081298845963;4.301029995663981;-2.6047166084665907;-1.3583966238376524,-0.7350194998273792,-0.2713297279813973,0.5863070232220419,0.8251321388639985,1.9180303333453137;-0.8013034822837959;-5.0
True;20000;0.002484753960662303;0.012906142638182398,-0.0621780013887539,0.23814656117418778,-0.8016662383029082,3.718042754543751,-11.352512794147383;0.08624311687293282;1;1e-05;-0.9046703996146559,0.09293075453726479,-0.41544173591279016,-0.102194537826705,0.04016105903068959,0.9342216550125378;4.301029995663981;-2.6047166084665907;-1.8892035393967843,-1.2063632417618766,-0.6231556853002269,-0.09600640607143299,0.5703143795067964,1.0550920000180144;-1.0642755562360173;-5.0
True;20000;0.002484753960662303;-0.01578033401518741,-0.04526481747407942,-0.2623516650630124,-0.9516967898074729,-3.9122306767262107,-21.346484194778753;0.06189347330608326;1;1e-05;-0.9046702418113157,0.09293120718543953,-0.4154391123961395,-0.10218502085880693,0.04020018133745685,0.9344351198544857;4.301029995663981;-2.6047166084665907;-1.8018838085145874,-1.3442392265397016,-0.5811161751272258,-0.021501395615778133,0.5924244541615086,1.3293263561506763;-1.2083551451090884;-5.0
True;20000;0.002484753960662303;0.024038472089299368,0.002464269179886105,0.2750627923342338,0.15745593150830822,4.057365937118938,1.3524586903484963;0.10253307744601049;1;1e-05;-0.9046704821960366,0.09293118254274772,-0.41544186302406283,-0.10218659541812201,0.04015960767808566,0.9344215952675822;4.301029995663981;-2.6047166084665907;-1.6190931400084856,-2.6083118545619617,-0.5605681525285092,-0.8028409744507051,0.6082441788417429,0.13112400884131775;-0.9891360074386855;-5.0
True;20000;0.002484753960662303;0.013762398120828433,-0.03398854672501887,0.11635418129496472,-0.6245893174820585,1.8729019091524937,-10.900148166314594;0.059199296339353745;1;1e-05;-0.9046706198200178,0.09293152242821498,-0.4154430265658758,-0.1021803495249472,0.040140878658994135,0.9345305967492453;4.301029995663981;-2.6047166084665907;-1.861305882968479,-1.4686674044901404,-0.9342180053235191,-0.20440544789683637,0.27251503235156077,1.0374324013695675;-1.2276834554012694;-5.0
True;20000;0.002484753960662303;-0.01759667877585307,-0.030447504653890088,-0.3358644835850374,0.25744795022328504,-6.64795727901517,15.98134926614286;0.04942433801941365;1;1e-05;-0.90467044385323,0.09293182690326152,-0.4154396679210399,-0.10218292400444944,0.040207358231784285,0.9343707832565838;4.301029995663981;-2.6047166084665907;-1.754569293858066,-1.5164482944745563,-0.4738359187500372,-0.5893105616353882,0.8226882199295463,1.2036134429443923;-1.306059138836568;-5.0
True;20000;0.002484753960662303;-0.008516156151969467,0.008860422238280959,-0.21302083791923376,0.34943305992506885,-3.742889504694101,8.124714985277622;0.0503649161088606;1;1e-05;-0.9046703586916686,0.09293173829903913,-0.41543753771266073,-0.10218641833504868,0.04024478712683122,0.934289536106731;4.301029995663981;-2.6047166084665907;-2.069756383950843,-2.0525455815682463,-0.6715779113467409,-0.4566360087296941,0.5732070063262974,0.9098081348826327;-1.2978718851021644;-5.0
True;20000;0.002484753960662303;0.010984607013883676,0.11675799446724368,0.1860595642397714,1.9190169039867937,6.150194813861434,40.369335671368304;0.09603401959719497;1;1e-05;-0.9046704685377387,0.09293057071909445,-0.4154393983083031,-0.10220560850408855,0.04018328517869261,0.9338858427500174;4.301029995663981;-2.6047166084665907;-1.9592154758171831,-0.9327133734244287,-0.7303480005158908,0.28307880030913124,0.7888888727258239,1.606051602602466;-1.0175748929382775;-5.0
True;20000;0.002484753960662303;-0.006923943711559236,-0.021575643414773724,0.13695584237417,-0.48463841225094445,2.347799577799337,-6.7109847577475295;0.055418630284264525;1;1e-05;-0.9046703992983016,0.0929307864755286,-0.41544076786672685,-0.10220076211996604,0.04015980718291461,0.9339529525975949;4.301029995663981;-2.6047166084665907;-2.1596464713943595,-1.6660362441726948,-0.8634194365261707,-0.31458216682358126,0.370661020185919,0.8267862524307077;-1.2563442123563286;-5.0
True;20000;0.002484753960662303;-0.03000373992823593,0.04348991282606909,-0.0855100860552863,0.3461786673128405,0.3580588668075728,6.318000282915723;0.06701147268813071;1;1e-05;-0.9046700992609024,0.09293035157640034,-0.4154399127658663,-0.10220422390663916,0.04015622659424654,0.9338897725947658;4.301029995663981;-2.6047166084665907;-1.5228246076482626,-1.3616114628611093,-1.0679826565020965,-0.46069969831438456,-0.4460455671325907,0.8005796410165399;-1.1738508376184686;-5.0
True;20000;0.002484753960662303;0.0025452429530969,0.0426364935899299,-0.04259817500508767,0.6602283301371944,-1.5939940649622975,10.967699741054812;0.1135851936491293;1;1e-05;-0.9046701247133319,0.09292992521146444,-0.41543948678411624,-0.10221082618994054,0.04017216653489616,0.9337800955973552;4.301029995663981;-2.6047166084665907;-2.5942707562925005,-1.3702185187366642,-1.3706090065826728,-0.18030584420098214,0.20248670002187352,1.0401155524134775;-0.9446782772127876;-5.0
True;20000;0.002484753960662303;-0.011323252022549338,-0.006662331661902723,-0.1285279984391531,-0.1913134845106592,-1.501616925153562,-2.933670405776578;0.05191025857066091;1;1e-05;-0.9046700114808116,0.09292999183478105,-0.41543820150413185,-0.10220891305509543,0.04018718270414769,0.933809432301413;4.301029995663981;-2.6047166084665907;-1.946028826450011,-2.176373751208201,-0.8910022556547524,-0.7182544181474029,0.17655915469811437,0.4674113198027471;-1.2847468078475708;-5.0
True;20000;0.002484753960662303;-0.007637955373147589,0.08692546396692144,0.14359774438677952,1.477708361246514,4.451372802367104,26.072720690310867;0.16444326285462185;1;1e-05;-0.9046699351012579,0.09292912258014138,-0.4154396374815757,-0.1022236901387079,0.04014266897612402,0.9335487050945099;4.301029995663981;-2.6047166084665907;-2.1170228834400993,-1.0608529825804416,-0.8428523818769262,0.16958873067655192,0.6484939679582971,1.416186352193945;-0.7839839146106181;-5.0
True;20000;0.002484753960662303;0.03181658715419502,-0.05348954948355262,0.3251753118209655,-0.9222951566726217,3.8228510929168324,-11.501543883340196;0.08644551294858974;1;1e-05;-0.9046702532671295,0.09292965747563622,-0.4154428892346939,-0.10221446718714117,0.04010444046519485,0.9336637205333433;4.301029995663981;-2.6047166084665907;-1.4973464073290286,-1.271731059940673,-0.4878824346245002,-0.035130072003965444,0.582387381779421,1.0607561407894222;-1.0632575443477381;-5.0
True;20000;0.002484753960662303;0.013117607554597595,-0.0525034780893461,0.28744607958098023,-0.6882810273221646,5.635185199395863,-12.321106406676009;0.07718138536585019;1;1e-05;-0.904670384443205,0.09293018251041711,-0.41544576369548974,-0.10220758437686794,0.040048088613200895,0.9337869315974101;4.301029995663981;-2.6047166084665907;-1.8821453662242114,-1.279811925832567,-0.5414436102323317,-0.1622342017420028,0.7509081936303923,1.090649708213091;-1.1124874303338834;-5.0
True;20000;0.002484753960662303;-0.011082536680855957,0.11632795021098499,-0.0971510969201834,0.8343844550977477,-0.44058878720198236,6.543237507769199;0.08819172419278931;1;1e-05;-0.9046702736178382,0.092929019230915,-0.4154447921845205,-0.10221592822141892,0.04005249450107291,0.9337214992223324;4.301029995663981;-2.6047166084665907;-1.9553608226032302,-0.9343159244460685,-1.0125522914749725,-0.07863379557883735,-0.3559665596552253,0.8157926846941292;-1.054572166637278;-5.0
True;20000;0.002484753960662303;-0.007507999256668767,0.048757060062342907,-0.40187743630502143,1.9460950906203727,-10.08445075257528,48.758909277388156;0.1062316507947233;1;1e-05;-0.9046701985378457,0.09292853166031437,-0.41544077341015745,-0.10223538917232512,0.04015333900859867,0.9332339101295585;4.301029995663981;-2.6047166084665907;-2.1244757790481166,-1.3119624892143373,-0.39590637689656777,0.2891640570642712,1.0036522494380733,1.6880539820138223;-0.9737460697180408;-5.0
True;20000;0.002484753960662303;-0.011625334689574216,-0.09235303917219367,-0.27851625240544814,-2.654086050448558,-6.584005825112538,-71.0636205153512;0.12111637228432465;1;1e-05;-0.9046700822844987,0.09292945519070608,-0.4154379882476334,-0.10220884831182064,0.04021917906684979,0.933944546334712;4.301029995663981;-2.6047166084665907;-1.934594535062278,-1.034548808139329,-0.5551494571363544,0.4239149993984788,0.8184902064407129,1.8516473299445253;-0.9167971457741079;-5.0
True;20000;0.002484753960662303;0.023515809445029505,0.00531300714491956,0.22325217883436424,-0.058453570313666374,3.3422639803460554,-3.3370128097467155;0.09217807202538279;1;1e-05;-0.9046703174425932,0.09292940206063463,-0.4154402207694217,-0.10220826377611751,0.04018575642704633,0.9339779164628095;4.301029995663981;-2.6047166084665907;-1.6286400676744632,-2.2746596000516686,-0.6512042939125454,-1.2331889572109678,0.5240407485735369,0.5233578737784473;-1.0353723797165313;-5.0
True;20000;0.002484753960662303;-0.014645646959378894,-0.05189176870020431,0.17885127240350934,-1.112500415931311,4.059733342971572,-18.9894994151886;0.0635137318280983;1;1e-05;-0.9046701709861236,0.09292992097832163,-0.41544200928214575,-0.1021971387719582,0.040145159093616614,0.9341678114569614;4.301029995663981;-2.6047166084665907;-1.8342914389579819,-1.2849015263825831,-0.7475079657981697,0.04630018202298219,0.6084975085823064,1.2785135163912165;-1.197132369000241;-5.0
True;20000;0.002484753960662303;0.001960379465641748,-0.000578126433120878,0.21657628517708546,-0.06697125035367968,3.918796107078596,-3.9897638672548736;0.08988969565808361;1;1e-05;-0.9046701905899183,0.09292992675958596,-0.41544417504499753,-0.10219646905945466,0.040105971132545826,0.9342077090956339;4.301029995663981;-2.6047166084665907;-2.7076598552336706,-3.2379771733405156,-0.664389099790966,-1.174111592707327,0.5931526679501059,0.6009471928840235;-1.0462900899722516;-5.0
True;20000;0.002484753960662303;-0.00042087574419812703,0.012725021272749984,0.030083076999222556,0.01090001492046536,0.16139955757144783,-0.4186981894298207;0.08998224059699525;1;1e-05;-0.9046701863811608,0.09292979950937323,-0.41544447587576755,-0.10219657805960386,0.04010435713697011,0.9342118960775282;4.301029995663981;-2.6047166084665907;-3.3758461026778575,-1.8953414829691833,-1.521677744694791,-1.9625729075757674,-0.7920976601005791,-0.37809891711769744;-1.0458431969139943;-5.0
True;20000;0.002484753960662303;0.022056456212087086,0.11946121376383699,0.1801085872464329,1.7978965884104137,4.0583608534939355,35.04329516002645;0.07872086319567638;1;1e-05;-0.904670406945723,0.09292860489723559,-0.41544627696164,-0.10221455702548797,0.04006377352843517,0.9338614631259279;4.301029995663981;-2.6047166084665907;-1.6564642639342497,-0.9227730769967919,-0.7444655803240879,0.25476470832362963,0.6083506601723566,1.5446049366093944;-1.1039101523934869;-5.0
True;20000;0.002484753960662303;-0.003973474091293803,-0.01368063659823769,-0.019150196834248165,0.023094651162794088,0.3159511971013788,1.9255039975435284;0.061235195363194495;1;1e-05;-0.904670367210982,0.09292874170360158,-0.41544608545967165,-0.1022147879719996,0.04006061401646415,0.9338422080859524;4.301029995663981;-2.6047166084665907;-2.4008296144187797,-1.863893693210257,-1.7178267578003974,-1.6364885932450062,-0.5003799948069145,0.2845444245995151;-1.2129988922570967;-5.0
True;20000;0.002484753960662303;0.0035562796900907114,0.03581054781964344,0.07787467104009788,0.2590528522482639,0.5222742777664825,1.9765527060784005;0.07273535603649374;1;1e-05;-0.904670402773779,0.09292838359812337,-0.41544686420638205,-0.10221737850052208,0.040055391273686486,0.9338224425588917;4.301029995663981;-2.6047166084665907;-2.4490040904784314,-1.4459890352229914,-1.1086037748852235,-0.5866116216402736,-0.2821013628269222,0.2959083995815047;-1.1382544309704574;-5.0
True;20000;0.002484753960662303;0.00741416587305088,-0.06446312262936034,0.12479052723646064,-1.031701675700014,0.5031245346200859,-12.852439410655332;0.11629755346238035;1;1e-05;-0.9046704769154377,0.09292902822934966,-0.4154481121116544,-0.10220706148376509,0.04005036002834028,0.9339509669529983;4.301029995663981;-2.6047166084665907;-2.129937701966442,-1.1906886608489156,-0.9038183803993789,0.013554135927619849,-0.29832450400139227,1.108985565180186;-0.9344294213761426;-5.0
True;20000;0.002484753960662303;-0.03468414456123812,0.03637492030880038,-0.33605059474370114,1.2862688637879467,-7.3636770132458995,33.832453277405584;0.05782073986815327;1;1e-05;-0.9046701300739921,0.09292866448014657,-0.41544475160570693,-0.10221992417240297,0.04012399679847274,0.9336126424202242;4.301029995663981;-2.6047166084665907;-1.459869012333983,-1.4391979494695735,-0.47359533164639195,0.10933175696694385,0.8670947311571684,1.5293334907294476;-1.237916355442938;-5.0
True;20000;0.002484753960662303;-0.02628832497307327,-0.0008902984406860082,-0.07916696060280957,-0.13225299089484566,0.26175945767317493,-5.054304735266282;0.05256617657820044;1;1e-05;-0.9046698671907424,0.09292867338313097,-0.4154439599361009,-0.10221860164249402,0.04012137920389601,0.9336631854675769;4.301029995663981;-2.6047166084665907;-1.5802370851803105,-3.050464387268646,-1.1014560282795192,-0.8785944976334972,-0.5820976178016787,0.7036614229528759;-1.2792936104150219;-5.0
True;20000;0.002484753960662303;0.0016077092653669313,0.03261813270505139,-0.030367993399591443,0.6920519105612292,-0.8298092899344712,9.221179742813966;0.08581037052110294;1;1e-05;-0.904669883267835,0.09292834720180393,-0.4154436562561669,-0.10222552216159964,0.040129677296795355,0.9335709736701487;4.301029995663981;-2.6047166084665907;-2.7937924853530185,-1.4865409047029863,-1.517583903645627,-0.1598613280508333,-0.08102170743824126,0.9647864875414588;-1.0664602227815523;-5.0
True;20000;0.002484753960662303;0.005893090221186399,-0.008473986825376666,0.2624104856440082,-0.6366836166489475,4.876434720567939,-18.825276957085403;0.10078765503741294;1;1e-05;-0.9046699421987372,0.09292843194167218,-0.4154462803610234,-0.10221915532543314,0.040080912949589674,0.9337592264397196;4.301029995663981;-2.6047166084665907;-2.2296569099546613,-2.0719122155380814,-0.581018815003896,-0.19607632540002146,0.6881024148151351,1.2747413742511777;-0.9965926591351317;-5.0
True;20000;0.002484753960662303;-0.014739194324244117,-0.07771072720102917,-0.2303584201100187,-1.4790702026283475,-4.893179655175402,-29.397677225471448;0.1098126732174463;1;1e-05;-0.904669794806794,0.09292920904894418,-0.41544397677682227,-0.10220436462340686,0.04012984474614143,0.9340532032119744;4.301029995663981;-2.6047166084665907;-1.8315262552895837,-1.109519026982224,-0.6375959086968013,0.16998878785121213,0.6895911613595656,1.4683130172144738;-0.9593475361081835;-5.0
True;20000;0.002484753960662303;-0.002524387898286954,0.01236013938316476,-0.08034946159029065,-0.04254441182565914,-1.4506170479904055,-3.1045494011077444;0.06862406837834788;1;1e-05;-0.904669769562915,0.09292908544755035,-0.41544317328220637,-0.1022039391792886,0.04014435091662134,0.9340842487059855;4.301029995663981;-2.6047166084665907;-2.597843910465173,-1.9079766317554545,-1.0950170290331718,-1.3711574760649332,0.16155277708591956,0.49199857494308885;-1.163523538365372;-5.0
True;20000;0.002484753960662303;-0.006613490357965977,-0.05275588639056325,-0.12366809013452479,-1.1460382702772975,-2.9370507155737644,-23.761413317051634;0.02030739884662577;1;1e-05;-0.9046697034280115,0.09292961300641425,-0.415441936601305,-0.10219247879658583,0.04017372142377707,0.934321862839156;4.301029995663981;-2.6047166084665907;-2.179569275290329,-1.2777290756641222,-0.9077423461773008,0.059199120504615746,0.46791144577498567,1.375872268697296;-1.6923457013565337;-5.0
